gene,name,bp
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3688>,"ITGB1, CD29, FNRB, GPIIA, MDF2, MSK12, VLA-BETA, VLAB; integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12); K05719 integrin beta 1",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3688>,"ITGB1, CD29, FNRB, GPIIA, MDF2, MSK12, VLA-BETA, VLAB; integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12); K05719 integrin beta 1",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3688>,"ITGB1, CD29, FNRB, GPIIA, MDF2, MSK12, VLA-BETA, VLAB; integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12); K05719 integrin beta 1",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_369>,"ARAF, A-RAF, ARAF1, PKS2, RAFA1; A-Raf proto-oncogene, serine/threonine kinase (EC:2.7.11.1); K08845 A-Raf proto-oncogene serine/threonine-protein kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3716>,"JAK1, JAK1A, JAK1B, JTK3; Janus kinase 1 (EC:2.7.10.2); K11217 Janus kinase 1 [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3717>,"JAK2, JTK10, THCYT3; Janus kinase 2 (EC:2.7.10.2); K04447 Janus kinase 2 [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3717>,"JAK2, JTK10, THCYT3; Janus kinase 2 (EC:2.7.10.2); K04447 Janus kinase 2 [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3717>,"JAK2, JTK10, THCYT3; Janus kinase 2 (EC:2.7.10.2); K04447 Janus kinase 2 [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3717>,"JAK2, JTK10, THCYT3; Janus kinase 2 (EC:2.7.10.2); K04447 Janus kinase 2 [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3717>,"JAK2, JTK10, THCYT3; Janus kinase 2 (EC:2.7.10.2); K04447 Janus kinase 2 [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3717>,"JAK2, JTK10, THCYT3; Janus kinase 2 (EC:2.7.10.2); K04447 Janus kinase 2 [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3717>,"JAK2, JTK10, THCYT3; Janus kinase 2 (EC:2.7.10.2); K04447 Janus kinase 2 [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3718>,"JAK3, JAK-3, JAK3_HUMAN, JAKL, L-JAK, LJAK; Janus kinase 3 (EC:2.7.10.2); K11218 Janus kinase 3 [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3725>,"JUN, AP-1, AP1, c-Jun; jun proto-oncogene; K04448 transcription factor AP-1",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3725>,"JUN, AP-1, AP1, c-Jun; jun proto-oncogene; K04448 transcription factor AP-1",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3725>,"JUN, AP-1, AP1, c-Jun; jun proto-oncogene; K04448 transcription factor AP-1",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3725>,"JUN, AP-1, AP1, c-Jun; jun proto-oncogene; K04448 transcription factor AP-1",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3725>,"JUN, AP-1, AP1, c-Jun; jun proto-oncogene; K04448 transcription factor AP-1",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3725>,"JUN, AP-1, AP1, c-Jun; jun proto-oncogene; K04448 transcription factor AP-1",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3728>,"JUP, ARVD12, CTNNG, DP3, DPIII, PDGB, PKGB; junction plakoglobin; K10056 junction plakoglobin",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_374>,"AREG, AR, AREGB, CRDGF, SDGF; amphiregulin; K09782 amphiregulin",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_374>,"AREG, AR, AREGB, CRDGF, SDGF; amphiregulin; K09782 amphiregulin",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3791>,"KDR, CD309, FLK1, VEGFR, VEGFR2; kinase insert domain receptor (a type III receptor tyrosine kinase) (EC:2.7.10.1); K05098 kinase insert domain protein receptor [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3791>,"KDR, CD309, FLK1, VEGFR, VEGFR2; kinase insert domain receptor (a type III receptor tyrosine kinase) (EC:2.7.10.1); K05098 kinase insert domain protein receptor [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0045766>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3791>,"KDR, CD309, FLK1, VEGFR, VEGFR2; kinase insert domain receptor (a type III receptor tyrosine kinase) (EC:2.7.10.1); K05098 kinase insert domain protein receptor [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3791>,"KDR, CD309, FLK1, VEGFR, VEGFR2; kinase insert domain receptor (a type III receptor tyrosine kinase) (EC:2.7.10.1); K05098 kinase insert domain protein receptor [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3815>,"KIT, C-Kit, CD117, PBT, SCFR; v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog (EC:2.7.10.1); K05091 proto-oncogene tyrosine-protein kinase Kit [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3815>,"KIT, C-Kit, CD117, PBT, SCFR; v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog (EC:2.7.10.1); K05091 proto-oncogene tyrosine-protein kinase Kit [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3845>,"KRAS, C-K-RAS, CFC2, K-RAS2A, K-RAS2B, K-RAS4A, K-RAS4B, KI-RAS, KRAS1, KRAS2, NS, NS3, RASK2; Kirsten rat sarcoma viral oncogene homolog; K07827 GTPase KRas",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3911>,"LAMA5; laminin, alpha 5; K06240 laminin, alpha 3/5",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3911>,"LAMA5; laminin, alpha 5; K06240 laminin, alpha 3/5",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_3911>,"LAMA5; laminin, alpha 5; K06240 laminin, alpha 3/5",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_399694>,"SHC4, RaLP, SHCD; SHC (Src homology 2 domain containing) family, member 4; K17449 SHC- transforming protein 4",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_399694>,"SHC4, RaLP, SHCD; SHC (Src homology 2 domain containing) family, member 4; K17449 SHC- transforming protein 4",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4085>,"MAD2L1, HSMAD2, MAD2; MAD2 mitotic arrest deficient-like 1 (yeast); K02537 mitotic spindle assembly checkpoint protein MAD2",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4087>,"SMAD2, JV18, JV18-1, MADH2, MADR2, hMAD-2, hSMAD2; SMAD family member 2; K04500 mothers against decapentaplegic homolog 2/3",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4088>,"SMAD3, HSPC193, HsT17436, JV15-2, LDS1C, LDS3, MADH3; SMAD family member 3; K04500 mothers against decapentaplegic homolog 2/3",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4088>,"SMAD3, HSPC193, HsT17436, JV15-2, LDS1C, LDS3, MADH3; SMAD family member 3; K04500 mothers against decapentaplegic homolog 2/3",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4089>,"SMAD4, DPC4, JIP, MADH4, MYHRS; SMAD family member 4; K04501 mothers against decapentaplegic homolog 4",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4089>,"SMAD4, DPC4, JIP, MADH4, MYHRS; SMAD family member 4; K04501 mothers against decapentaplegic homolog 4",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4089>,"SMAD4, DPC4, JIP, MADH4, MYHRS; SMAD family member 4; K04501 mothers against decapentaplegic homolog 4",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4170>,"MCL1, BCL2L3, EAT, MCL1-ES, MCL1L, MCL1S, Mcl-1, TM, bcl2-L-3, mcl1/EAT; myeloid cell leukemia 1; K02539 myeloid leukemia cell differntiation protein MCL-1",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4170>,"MCL1, BCL2L3, EAT, MCL1-ES, MCL1L, MCL1S, Mcl-1, TM, bcl2-L-3, mcl1/EAT; myeloid cell leukemia 1; K02539 myeloid leukemia cell differntiation protein MCL-1",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4170>,"MCL1, BCL2L3, EAT, MCL1-ES, MCL1L, MCL1S, Mcl-1, TM, bcl2-L-3, mcl1/EAT; myeloid cell leukemia 1; K02539 myeloid leukemia cell differntiation protein MCL-1",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4176>,"MCM7, CDC47, MCM2, P1.1-MCM3, P1CDC47, P85MCM, PNAS146, PPP1R104; minichromosome maintenance complex component 7 (EC:3.6.4.12); K02210 DNA replication licensing factor MCM7 [EC:3.6.4.12]",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4193>,"MDM2, ACTFS, HDMX, hdm2; MDM2 proto-oncogene, E3 ubiquitin protein ligase; K06643 E3 ubiquitin-protein ligase Mdm2 [EC:6.3.2.19]",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4193>,"MDM2, ACTFS, HDMX, hdm2; MDM2 proto-oncogene, E3 ubiquitin protein ligase; K06643 E3 ubiquitin-protein ligase Mdm2 [EC:6.3.2.19]",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4233>,"MET, AUTS9, HGFR, RCCP2, c-Met; MET proto-oncogene, receptor tyrosine kinase (EC:2.7.10.1); K05099 proto-oncogene tyrosine-protein kinase Met [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4254>,"KITLG, FPH2, KL-1, Kitl, MGF, SCF, SF, SHEP7; KIT ligand (EC:3.2.1.31); K05461 KIT ligand",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4254>,"KITLG, FPH2, KL-1, Kitl, MGF, SCF, SF, SHEP7; KIT ligand (EC:3.2.1.31); K05461 KIT ligand",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4254>,"KITLG, FPH2, KL-1, Kitl, MGF, SCF, SF, SHEP7; KIT ligand (EC:3.2.1.31); K05461 KIT ligand",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4286>,"MITF, CMM8, MI, WS2, WS2A, bHLHe32; microphthalmia-associated transcription factor; K09455 microphthalmia-associated transcription factor",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4286>,"MITF, CMM8, MI, WS2, WS2A, bHLHe32; microphthalmia-associated transcription factor; K09455 microphthalmia-associated transcription factor",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4286>,"MITF, CMM8, MI, WS2, WS2A, bHLHe32; microphthalmia-associated transcription factor; K09455 microphthalmia-associated transcription factor",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4303>,"FOXO4, AFX, AFX1, MLLT7; forkhead box O4; K12358 forkhead box protein O4",<http://www.geneontology.org/go#GO_0016525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4303>,"FOXO4, AFX, AFX1, MLLT7; forkhead box O4; K12358 forkhead box protein O4",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4313>,"MMP2, CLG4, CLG4A, MMP-II, MONA, TBE-1; matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase) (EC:3.4.24.24); K01398 matrix metalloproteinase-2 (gelatinase A) [EC:3.4.24.24]",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4318>,"MMP9, CLG4B, GELB, MANDP2, MMP-9; matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase) (EC:3.4.24.35); K01403 matrix metalloproteinase-9 (gelatinase B) [EC:3.4.24.35]",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4318>,"MMP9, CLG4B, GELB, MANDP2, MMP-9; matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase) (EC:3.4.24.35); K01403 matrix metalloproteinase-9 (gelatinase B) [EC:3.4.24.35]",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4515>,"MTCP1, P13MTCP1, p8MTCP1; mature T-cell proliferation 1; K16837 mature T-cell proliferation-1 type B1",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4609>,"MYC, MRTL, MYCC, bHLHe39, c-Myc; v-myc avian myelocytomatosis viral oncogene homolog; K04377 Myc proto-oncogene protein",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4609>,"MYC, MRTL, MYCC, bHLHe39, c-Myc; v-myc avian myelocytomatosis viral oncogene homolog; K04377 Myc proto-oncogene protein",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4615>,"MYD88, MYD88D; myeloid differentiation primary response 88; K04729 myeloid differentiation primary response protein MyD88",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4615>,"MYD88, MYD88D; myeloid differentiation primary response 88; K04729 myeloid differentiation primary response protein MyD88",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4616>,"GADD45B, GADD45BETA, MYD118; growth arrest and DNA-damage-inducible, beta; K04402 growth arrest and DNA-damage-inducible protein",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4616>,"GADD45B, GADD45BETA, MYD118; growth arrest and DNA-damage-inducible, beta; K04402 growth arrest and DNA-damage-inducible protein",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_468>,"ATF4, CREB-2, CREB2, TAXREB67, TXREB; activating transcription factor 4; K04374 cyclic AMP-dependent transcription factor ATF-4",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_472>,"ATM, AT1, ATA, ATC, ATD, ATDC, ATE, TEL1, TELO1; ATM serine/threonine kinase (EC:2.7.11.1); K04728 ataxia telangiectasia mutated family protein [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_472>,"ATM, AT1, ATA, ATC, ATD, ATDC, ATE, TEL1, TELO1; ATM serine/threonine kinase (EC:2.7.11.1); K04728 ataxia telangiectasia mutated family protein [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4763>,"NF1, NFNS, VRNF, WSS; neurofibromin 1; K08052 neurofibromin 1",<http://www.geneontology.org/go#GO_0016525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4763>,"NF1, NFNS, VRNF, WSS; neurofibromin 1; K08052 neurofibromin 1",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4763>,"NF1, NFNS, VRNF, WSS; neurofibromin 1; K08052 neurofibromin 1",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4763>,"NF1, NFNS, VRNF, WSS; neurofibromin 1; K08052 neurofibromin 1",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4763>,"NF1, NFNS, VRNF, WSS; neurofibromin 1; K08052 neurofibromin 1",<http://www.geneontology.org/go#GO_0045765>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4790>,"NFKB1, EBP-1, KBF1, NF-kB1, NF-kappa-B, NF-kappaB, NFKB-p105, NFKB-p50, NFkappaB, p105, p50; nuclear factor of kappa light polypeptide gene enhancer in B-cells 1; K02580 nuclear factor NF-kappa-B p105 subunit",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4790>,"NFKB1, EBP-1, KBF1, NF-kB1, NF-kappa-B, NF-kappaB, NFKB-p105, NFKB-p50, NFkappaB, p105, p50; nuclear factor of kappa light polypeptide gene enhancer in B-cells 1; K02580 nuclear factor NF-kappa-B p105 subunit",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4792>,"NFKBIA, IKBA, MAD-3, NFKBI; nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha; K04734 NF-kappa-B inhibitor alpha",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4792>,"NFKBIA, IKBA, MAD-3, NFKBI; nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha; K04734 NF-kappa-B inhibitor alpha",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4792>,"NFKBIA, IKBA, MAD-3, NFKBI; nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha; K04734 NF-kappa-B inhibitor alpha",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4803>,"NGF, Beta-NGF, HSAN5, NGFB; nerve growth factor (beta polypeptide); K02582 nerve growth factor, beta",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4803>,"NGF, Beta-NGF, HSAN5, NGFB; nerve growth factor (beta polypeptide); K02582 nerve growth factor, beta",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4803>,"NGF, Beta-NGF, HSAN5, NGFB; nerve growth factor (beta polypeptide); K02582 nerve growth factor, beta",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4804>,"NGFR, CD271, Gp80-LNGFR, TNFRSF16, p75(NTR), p75NTR; nerve growth factor receptor; K02583 nerve growth factor receptor (TNFR superfamily member 16)",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4804>,"NGFR, CD271, Gp80-LNGFR, TNFRSF16, p75(NTR), p75NTR; nerve growth factor receptor; K02583 nerve growth factor receptor (TNFR superfamily member 16)",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4804>,"NGFR, CD271, Gp80-LNGFR, TNFRSF16, p75(NTR), p75NTR; nerve growth factor receptor; K02583 nerve growth factor receptor (TNFR superfamily member 16)",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4824>,"NKX3-1, BAPX2, NKX3, NKX3.1, NKX3A; NK3 homeobox 1; K09348 homeobox protein Nkx-3.1",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4824>,"NKX3-1, BAPX2, NKX3, NKX3.1, NKX3A; NK3 homeobox 1; K09348 homeobox protein Nkx-3.1",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4843>,"NOS2, HEP-NOS, INOS, NOS, NOS2A; nitric oxide synthase 2, inducible (EC:1.14.13.39); K13241 nitric-oxide synthase, inducible [EC:1.14.13.39]",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4846>,"NOS3, ECNOS, eNOS; nitric oxide synthase 3 (endothelial cell) (EC:1.14.13.39); K13242 nitric-oxide synthase, endothelial [EC:1.14.13.39]",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4846>,"NOS3, ECNOS, eNOS; nitric oxide synthase 3 (endothelial cell) (EC:1.14.13.39); K13242 nitric-oxide synthase, endothelial [EC:1.14.13.39]",<http://www.geneontology.org/go#GO_0045766>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4846>,"NOS3, ECNOS, eNOS; nitric oxide synthase 3 (endothelial cell) (EC:1.14.13.39); K13242 nitric-oxide synthase, endothelial [EC:1.14.13.39]",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4893>,"NRAS, ALPS4, CMNS, N-ras, NCMS, NRAS1, NS6; neuroblastoma RAS viral (v-ras) oncogene homolog; K07828 GTPase NRas",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4914>,"NTRK1, MTC, TRK, TRK1, TRKA, Trk-A, p140-TrkA; neurotrophic tyrosine kinase, receptor, type 1 (EC:2.7.10.1); K03176 neurotrophic tyrosine kinase receptor type 1 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_4914>,"NTRK1, MTC, TRK, TRK1, TRKA, Trk-A, p140-TrkA; neurotrophic tyrosine kinase, receptor, type 1 (EC:2.7.10.1); K03176 neurotrophic tyrosine kinase receptor type 1 [EC:2.7.10.1]",<http://www.geneontology.org/go#GO_0045766>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5008>,OSM; oncostatin M; K05418 oncostatin M,<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5008>,OSM; oncostatin M; K05418 oncostatin M,<http://www.geneontology.org/go#GO_0008284>
